Date and Time Downloaded : 05/04/2021 04:31:14 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000001891","1891","BAYAWAN DISTRICT HOSPITAL","","","","Hospital","Government","Local Government Unit","","ZAMORA STREET","","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","CITY OF BAYAWAN (TULONG)","184606000","UBOS (POB.)","184606026","6221","+63 354300156","+63 354300155","+63 354300156","BDH_STABAYABAS@YAHOO.COM","","WWW.BAYAWANDISTRICTHOSPITAL.COM","ENCARNACION","RAUL","L.","Chief of Hospital","With License","Level 1","50"
"DOH000000000001897","1897","MINGLANILLA RURAL HEALTH UNIT II","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","MINGLANILLA","072232000","LINAO","072232007","6046","+63 322728395","","","","","","VICENTE","MAE","M.","Rural Health Midwife","","",""
"DOH000000000001948","1948","BOGO-MEDELLIN MEDICAL CENTER","","","","Hospital","Private","","","","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","MEDELLIN","072231000","LUY-A","072231012","6012","+63 324362408","","+63 324362408","bmmc_medellincebu@yahoo.com","","","PALILEO","HENRETTE JUDE","B.","Medical Director","With License","Level 1","15"
"DOH000000000001983","1983","RONDA RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","RONDA","072239000","POBLACION","072239011","6034"," "," "," "," "," "," ","NICDAO","NICOLAS","NOEL","Rural Health Midwife","","",""
"DOH000000000002019","2019","CANLAON CITY HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","EXODUS AVENUE"," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","CANLAON CITY","184608000","MABIGO (POB.)","184608009","6223"," "," "," ","canlaoncityhealthoffice@yahoo.com"," "," ","CALANZA","JOYCELYN","C.","City Health Officer","","",""
"DOH000000000002030","2030","ENRIQUE VILLANUEVA RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","SIQUIJOR","076100000","ENRIQUE VILLANUEVA","076101000","POBLACION","076101013","6230","","","","","","","PA-LING","RHEA JOAN","WOO","Municipal Health Officer","Not Applicable","",""
"DOH000000000002032","2032","SAMBOAN RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","SAMBOAN","072240000","POBLACION","072240011","6027"," "," "," "," "," "," ","BUCADO","TERESITA","M.","Municipal Health Officer","","",""
"DOH000000000002035","2035","HOLY CHILD HOSPITAL","","","","Hospital","Private","","","BISHOP E. TURBAN STREET","","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","DUMAGUETE CITY (Capital)","184610000","POBLACION NO. 3 (BARANGAY 3)","184610021","6200","+63 352250510","+63 354210991","+63 354226021","HOLYCHILD65@YAHOO.COM","","","COO","KENNETH","T.","Chief of Hospital","With License","Level 2",""
"DOH000000000002114","2114","NEGROS ORIENTAL PROVINCIAL HOSPITAL","","","","Hospital","Government","Local Government Unit","","NORTH ROAD, NATIONAL HIGHWAY","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","DUMAGUETE CITY (Capital)","074610000","PIAPI","074610018","6200","+63 354220959","+63 352252614","","negor.provincialhospital@gmail.com","","","LLOSA","MARC ANGELO","C.","Chief of Hospital","With License","Level 2","250"
"DOH000000000002172","2172","PERPETUAL SUCCOUR HOSPITAL OF CEBU, INC.","","","","Hospital","Private","","","GORORDO AVENUE","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CEBU CITY (Capital)","072217000","CAMPUTHAW (POB.)","072217036","6000","+63 322338620","+63 324122557","+63 322312362","PSHCARES@PSHCEBU.PH","","WWW.PSHCEBU.PH","RIVERO","ZETA","CARIDAD","Municipal Health Officer","With License","Level 3","200"
"DOH000000000002183","2183","BACLAYON RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","BACLAYON","071205000","POBLACION","071205011","6301","+63 38540-9280","","","rhu_baclayonbohol@yahoo.com","","","TALO","FILOMENA","Dumaluan","Municipal Health Officer","","",""
"DOH000000000002233","2233","JAGNA RURAL HEALTH UNIT II","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","JAGNA","071225000","MAYANA","071225024","6308","","","","","","","GRANDE","CHARRY","DESPOJO","Rural Health Physician","","",""
"DOH000000000002256","2256","CEBU PUERICULTURE CENTER AND MATERNITY HOSPITAL","CEBU PUERICULTURE CENTER AND MATERNITY HOUSE, INC.","","","Hospital","Private","","","2 B. RODRIQUEZ STREET","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CEBU CITY (Capital)","072217000","SAMBAG II (POB.)","072217065","6000","+63 322549731","","+63 322554792","cebupuericulture@yahoo.com","","","VILLALUZ","SUSAN","B.","Medical Director","With License","Level 1","50"
"DOH000000000002257","2257","CHONG HUA HOSPITAL","","","","Hospital","Private","","","DON MARIANO CUI STREET","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CEBU CITY (Capital)","072217000","","","6000","+63 322558000","","+63 322535639","INFO@CHONGHUA.COM.PH","","WWW.CHONGHUA.COM.PH","PO","HELEN","S","Medical Director","With License","Level 3",""
"DOH000000000002331","2331","TALISAY RURAL HEALTH UNIT III","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CITY OF TALISAY","072250000","LAWAAN III","072250022","6045","+63 322735599","","","","","","LARIDA","WILLIAM","BARANDA","Rural Health Physician","","",""
"DOH000000000002374","2374","DUMDUM MEDICAL CLINIC","","","","Infirmary","Private","","","F. NARVIOS STREET","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","BALAMBAN","072208000","BALIWAGAN (POB.)","072208027","6041","+63 323325960","+63 323332260","+63 323332260","dmcbalamban@yahoo.com","","","DUMDUM","VERNON","M.","Medical Director","With License","","10"
"DOH000000000002396","2396","LA LIBERTAD RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","LA LIBERTAD","184613000","POBLACION SOUTH","184613024","6213"," "," "," "," "," "," ","ESCANER","KAREN","GARRIDO","Municipal Health Officer","","",""
"DOH000000000002419","2419","BANTAYAN DISTRICT HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","BANTAYAN","072209000","TICAD (POB.)","072209026","6052","+63 323525231","+63 324609330","+63 324609330","bantayandistricthospital@gmail.com","bantayandistricthospital@yahoo.com","","NAJARRO","JAMES","H.","Chief of Hospital","With License","","25"
"DOH000000000002420","2420","CARDINAL ROSALES MEMORIAL HOSPITAL","JULIO CARDINAL ROSALES MEMORIAL HOSPITAL","","","Hospital","Private","","","SAN GUILLERMO STREET","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DALAGUETE","072222000","POBLACION","072222029","6022","+63 324848601","","","jcrmh_spc@yahoo.com","","","CABAHUG","CECILIA","S.","Chief of Hospital","With License","Level 1","15"
"DOH000000000002435","2435","CANDIJAY COMMUNITY HOSPITAL","CANDIJAY MEDICARE HOSPITAL","","","Infirmary","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","CANDIJAY","071211000","POBLACION","071211016","6312","+63 385108292","","","candijay_hospital@yahoo.com","","","SUMERA","ALEX GUSTAVOS","S.","Chief of Hospital","With License","","10"
"DOH000000000002445","2445","PILAR RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","PILAR","071234000","POBLACION","071234017","6321"," "," "," ","maluisa_tago@gmailyahoo.com
"," "," ","TAGO","MA. LUISA","B.","Municipal Health Officer","","",""
"DOH000000000002449","2449","ARGAO RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ARGAO","072205000","POBLACION","072205035","6021","+63 323677331"," ","+63 323677331"," "," "," ","MAMAC","RENO RHINE","A.","Municipal Health Officer","","",""
"DOH000000000002467","2467","SAN ISIDRO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","SAN ISIDRO","071237000","POBLACION","071237013","6345"," "," "," "," "," "," ","REBOSURA","MA. ALODIZA","SEFE","Municipal Health Officer","","",""
"DOH000000000002468","2468","SIQUIJOR RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","SIQUIJOR","076100000","SIQUIJOR (Capital)","076106000","POBLACION","076106031","6225","+63 353442230"," "," "," "," "," ","CINCO","RODOLFO","YUSON","Municipal Health Officer","","",""
"DOH000000000002469","2469","LAPU-LAPU CITY HEALTH OFFICE","","","","Rural Health Unit","Government","Local Government Unit","","PUSOK","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","LAPU-LAPU CITY (OPON)","072226000","PUSOK","072226024","6015","+63 323402584","","","","","","BERAME","RODOLFO","CORSAME","City Health Officer","","",""
"DOH000000000002541","2541","VALLEHERMOSO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","BURGOS STREET"," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","VALLEHERMOSO","184624000","POBLACION","184624011","6224"," "," "," "," "," "," ","PARCON","PAULINO AMBROCIO","YEE","Municipal Health Officer","","",""
"DOH000000000002662","2662","AYUNGON RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","AYUNGON","074602000","POBLACION","074602024","6210","+63 354003499","","","rhuayungon@gmail.com","","","DINGCONG","IRVING","P.","Municipal Health Officer","","",""
"DOH000000000002673","2673","BACONG RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BACONG","184603000","NORTH POBLACION","184603014","6216","+63 354240303"," "," "," "," "," ","KABRISTANTE","GODARD","V.","Public Health Nurse","","",""
"DOH000000000002683","2683","TUBIGON RURAL HEALTH UNIT I","TUBIGON MAIN HEALTH TB DOTS AND BIRTHING CENTER","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","TUBIGON","071245000","POTOHAN","071245028","6330","+63 382372382","","","","","","BATAUSA","BOB BERNABE","P.","Municipal Health Officer","","",""
"DOH000000000002706","2706","MARIBOJOC COMMUNITY HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","MARIBOJOC","071232000","BAYACABAC","071232005","6336","+63 385049621","","+63 385049621","mch_bohol@yahoo.com","","","CAHATOL","EMMA PERPETUA","F.","Chief of Hospital","With License","","15"
"DOH000000000002718","2718","SANTA FE RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","SANTA FE","072244000","POBLACION","072244008","6047","+63 324385656"," "," "," "," "," ","MANALILI","ROWENA","DAITOL","Municipal Health Officer","","",""
"DOH000000000002778","2778","MACTAN DOCTORS HOSPITAL, INC.","","","","Hospital","Private","","","MAXIMO V. PATALINGHUG AVENUE","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","LAPU-LAPU CITY (OPON)","072226000","BASAK","072226005","6015","+63 322360000","","+63 322397011","mactan_doctors@yahoo.com.ph","","","MONTESCLAROS","JOSELITO","JURCALES","Medical Director","With License","Level 2","160"
"DOH000000000002786","2786","TUBURAN RURAL HEALTH UNIT I","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TUBURAN","072252000","BARANGAY  III (POB.)","072252050","6043","+63 324639007","","+63 324639007","","","","FAUNILLAN","CARMINA JEMMA","C.","Municipal Health Officer","","",""
"DOH000000000002803","2803","PNP STATION HOSPITAL","","","","Infirmary","Government","Philippine National Police","","GORORDO AVENUE","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CEBU CITY (Capital)","072217000","CAMPUTHAW (POB.)","072217036","6000","+63 322335614","","","pnphs_07@yahoo.com","","","QUINTO","DEDILO","O.","Chief of Hospital","With License","","10"
"DOH000000000002841","2841","SIBULAN RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","POBLACION","184620012","6201","+63 354197535"," "," ","jobelle_cherub@yahoo.com"," "," ","YAP","JOLLY BELLE","GIALOGO","Municipal Health Officer","","",""
"DOH000000000002890","2890","CONSOLACION RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","NATIONAL HIGHWAY"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CONSOLACION","072219000","POBLACION OCCIDENTAL","072219013","6001","+63 323441238"," ","+63 325208607","mhoconsolacion@gmail.com"," "," ","PARDILLO","FE ELEANOR","F.","Municipal Health Officer","","",""
"DOH000000000002892","2892","VALENCIA (LUZURRIAGA) RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","BURGOS STREET"," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","VALENCIA (LUZURRIAGA)","184623000","NORTH POBLACION","184623020","6215","+63 354238249"," "," ","cheryl20_md@yahoo.com"," "," ","EULLARAN","CHERYL LUZ","NAVARRO","Municipal Health Officer","","",""
"DOH000000000002930","2930","CEBU SOUTH GENERAL HOSPITAL","","","","Hospital","Private","","","NATIONAL ROAD","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CITY OF NAGA","072234000","TUYAN","072234027","6037","+63 324898080","","+63 322722222","","","","TANG","EVELYN","B.","Chief of Hospital","With License","Level 2",""
"DOH000000000002964","2964","LILA RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","LILA","071227000","POBLACION","071227016","6304","+63 325360144","","","","","","JABONILLO","KRIZZIA RAE","BAG-AO","Municipal Health Officer","","",""
"DOH000000000002971","2971","BADIAN RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","BADIAN","072207000","POBLACION","072207020","6031"," "," "," "," "," "," ","ESPIRITU","URDUJA","BINGHAY","Municipal Health Officer","","",""
"DOH000000000002990","2990","CEBU DOCTORS' UNIVERSITY HOSPITAL, INC.","CEBU DOCTORS' HOSPITAL, INC.","","","Hospital","Private","","","OSMEÑA BOULEVARD","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CEBU CITY (Capital)","072217000","CAPITOL SITE (POB.)","072217020","6000","+63 322537511","","+63 322536021","INFO.CDU.COM.PH","","WWW.CDUH.COM.PH","LARRAZABAL","POTENCIANO, III","S.","Medical Director","With License","Level 3","300"
"DOH000000000003006","3006","SAN JOSE RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","F. SIGLOS STREET","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","SAN JOSE","074617000","POBLACION","074617009","6202","+63 354170703","","","ruralhealthunitsanjose@gmail.com","","","CENIZA","VIVIEN MARIE","VILLARIN","Municipal Health Officer","","",""
"DOH000000000003022","3022","UBAY RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","UBAY","071246000","SAN PASCUAL","071246040","6315"," "," "," ","jasmin_boyles@yahoo.com"," "," ","JUMAO - AS","JASMIN","B.","Rural Health Midwife","","",""
"DOH000000000003050","3050","VISAYAS COMMUNITY MEDICAL CENTER, INC.","METRO CEBU COMMUNITY HOSPITAL","CEBU COMMUNITY HOSPITAL","","Hospital","Private","","","85 OSMEÑA BOULEVARD","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CEBU CITY (Capital)","072217000","SANTA CRUZ (POB.)","072217070","6000","+63 322533848","+63 322533025","+63 322533025","","","","BELARMINO","ELI","","Medical Director","With License","Level 3","200"
"DOH000000000003095","3095","SIQUIJOR PROVINCIAL HOSPITAL","","","","Hospital","Government","Local Government Unit","","CASTIN STREET","","REGION VII (CENTRAL VISAYAS)","070000000","SIQUIJOR","076100000","SIQUIJOR (Capital)","076106000","PANGI","076106027","6225","+63 353442012","+63 354809242","+63 354809268","","","","FORTICH","JEMMA","M.","Chief of Hospital","With License","Level 1","75"
"DOH000000000003128","3128","TANJAY CITY HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","CITY OF TANJAY","184621000","POBLACION VII (BARANGAY 7)","184621014","6204","+63 354158462"," ","+63 324158462","mcbeth42sedillo@yahoo.com"," "," ","SEDILLO","MARIA ELIZABETH","TORRES","City Health Officer","","",""
