Date and Time Downloaded : 05/04/2021 03:44:00 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000001159","1159","LAWAAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","DUMARAO","061904000","LAWAAN","061904021","5812","","","","","","","BARRIENTOS","JOSEFINA","PINGOLLO","Rural Health Midwife","","",""
"DOH000000000001169","1169","LIBAS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","ROXAS CITY (Capital)","061914000","LIBAS","061914035","5800","","","","","","","RODRIGUEZ","ALMIRA PATRICIA","D.","Rural Health Midwife","","",""
"DOH000000000001197","1197","MAINDANG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","CUARTERO","061901000","MAINDANG","061901013","5811","","","","","","","SALAZAR","ELNORA","C.","Rural Health Midwife","","",""
"DOH000000000001200","1200","MALOCLOC NORTE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","IVISAN","061905000","MALOCLOC NORTE","061905008","5805","","","","","","","OROPEO","MERHYLL","ANTIGA","Rural Health Midwife","Not Applicable","",""
"DOH000000000001201","1201","MALOCLOC SUR BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","IVISAN","061905000","MALOCLOC SUR","061905009","5805","","","","","","","ESTORES","NIDA","BACARRO","Rural Health Midwife","","",""
"DOH000000000001202","1202","MALONOY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","DAO","061902000","MALONOY","061902013","5810","","","","","","","PALOMO","MA. LIZA","ETAJAN","Rural Health Midwife","","",""
"DOH000000000001217","1217","MANHOY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","DAO","061902000","MANHOY","061902014","5810","","","","","","","MASPINAS","REGINA","ESTEBAN","Rural Health Midwife","","",""
"DOH000000000001235","1235","NAVITAS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PANAY","061909000","NAVITAS","061909033","5801","","","","","","","BATAN","SHEENA","RIOS","Rural Health Midwife","","",""
"DOH000000000001250","1250","PANGABUAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","JAMINDAN","061906000","PANGABUAN","061906024","5808","","","","","","","FRIAS","MA. LYNNETH","U.","Rural Health Midwife","","",""
"DOH000000000001280","1280","SALOCON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PANITAN","061910000","SALOCON","061910021","5815"," "," "," "," "," "," ","DECLARO","ROSALINA","D.","Rural Health Midwife","","",""
"DOH000000000001288","1288","SANTO ROSARIO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","DUMALAG","061903000","SANTO ROSARIO","061903020","5813","","","","","","","BERMEJO","JOCELYN","F.","Rural Health Midwife","","",""
"DOH000000000001325","1325","SINABSABAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","CUARTERO","061901000","SINABSABAN","061901022","5811","","","","","","","SOLO","RHODORA","E.","Rural Health Midwife","","",""
"DOH000000000001347","1347","SUBLANGON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PONTEVEDRA","061912000","SUBLANGON","061912024","5802","","","","","","","BEJO","ROWENA","","Rural Health Midwife","","",""
"DOH000000000001384","1384","IGBARAS MUNICIPAL HEALTH OFFICE","","","","Rural Health Unit","Government","Local Government Unit","","GENTICA STREET","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","IGBARAS","063021000","BARANGAY 3 POBLACION","063021035","5029","+63 323152006","","","igbarasmho@gmail.com","","","BONDOC","CHRISTIAN EARVIN","DILAG","Municipal Health Officer","","",""
"DOH000000000001386","1386","LAMBUNAO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","LAMBUNAO","063025000","POBLACION ILAYA","063025058","5042","+63 335337330"," "," ","lambunaomho@yahoo.com"," "," ","BALLARTA","MA. MERCEDES"," ","Municipal Health Officer","","",""
"DOH000000000001400","1400","ILOILO CITY HEALTH OFFICE","","","","Rural Health Unit","Government","Local Government Unit","","DE LA RAMA STREET","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","","","5000","+63 333377505","+63 333305074","","","","","CASPE","BERNARD","LUMANDOG","City Health Officer","","",""
"DOH000000000001406","1406","BO. OBRERO HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","LAPUZ NORTE","063022087","5000","+63 333382693"," "," "," "," "," ","JOPSON","JOLE DOLORES"," "," ","","",""
"DOH000000000001482","1482","GUINBANGA-AN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ANTIQUE","060600000","LAUA-AN","060609000","GUINBANGA-AN","060609009","5705","","","","LAUAANRHU@GMAIL.COM","","","ZAMORAGA","RHEA ROSE","PANDOY","Rural Health Midwife","","",""
"DOH000000000001555","1555","PAYAUAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","CANDONI","184506000","PAYAUAN","184506007","6110"," "," "," "," "," "," ","PAUS","CECILIA","L.","Rural Health Midwife","","",""
"DOH000000000001556","1556","CANLUSONG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ENRIQUE B. MAGALONA (SARAVIA)","064508000","CANLUSONG","064508011","6118","","","","","","","JANDONGAN","LUCIA","SOBRETODO","Rural Health Midwife","","",""
"DOH000000000001557","1557","SAN PABLO-MAJA BARANGAY HEALTH STATION","MAJA BARANGAY HEALTH STATION","","","Barangay Health Station","Government","Local Government Unit","","HACIENDA MAJA","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MANAPLA","064518000","SAN PABLO","064518010","6120","","","","","","","PEREZ","GINA","VILLARUZ","Rural Health Midwife","","",""
"DOH000000000001558","1558","MAGSAYSAY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","MAGSAYSAY PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","CADIZ CITY","064504000","MAGSAYSAY","064504019","6121","","","","","","","JARO","MERCY","","Rural Health Midwife","","",""
"DOH000000000001560","1560","CABAYOGAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","BADIANGAN","063004000","CABAYOGAN","063004007","5033","","","","","","","VILLA","YVONNE","A.","Rural Health Midwife","","",""
"DOH000000000001561","1561","MANACABAC BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","JANIUAY","063023000","MANACABAC","063023028","5034","","","","","","","ELBANO","DENCY JANE","","Rural Health Midwife","","",""
"DOH000000000001568","1568","MASANAG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ANTIQUE","060600000","HAMTIC","060608000","MASANAG","060608035","5715","","","","","","","BALINSOY","TOMASA","C.","Rural Health Midwife","","",""
"DOH000000000001573","1573","DOROG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","LEON","063028000","DOROG","063028041","5026","","","","","","","SUMABONG","PATRIA","CALUGAS","Rural Health Midwife","","",""
"DOH000000000001574","1574","MANHAYANG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","SANTA BARBARA","063043000","MANHAYANG","063043046","5002","","","","","","","PE","ALONA","FERNANDEZ","Rural Health Midwife","","",""
"DOH000000000001575","1575","MOSTRO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ANILAO","063003000","MOSTRO","063003012","5009","+63 333620404","","+63 333620401","","","","ANCINO","MARGIE","BANAS","Rural Health Midwife","","",""
"DOH000000000001577","1577","ANUANG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","CABATUAN","063012000","ANUANG","063012004","5031"," "," "," "," "," "," ","ARCOS","MA. GAENA","O.","Rural Health Midwife","","",""
"DOH000000000001578","1578","ARAC BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","CITY OF PASSI","063035000","ARAC","063035007","5037","","","","","","","FETALVERO","SHIELA","PALMA","Rural Health Midwife","","",""
"DOH000000000001579","1579","BAGONGON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","CONCEPCION","063015000","BAGONGON","063015006","5013","","","","","","","PESCADOR","JOCELYN","D.","Rural Health Midwife","","",""
"DOH000000000001581","1581","BALANTANG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","BALANTANG","063022011","5000"," "," "," "," "," "," ","BENIDICTO","VICKY"," "," ","","",""
"DOH000000000001586","1586","GEMUMUA-AGAHON I BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","CITY OF PASSI","063035000","GEMUMUA-AGAHON","063035021","5037","","","","","","","SUMARIBUS","MELROSE","P.","Rural Health Midwife","","",""
"DOH000000000001587","1587","GUSTILO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","GUSTILO","063022063","5000"," "," "," "," "," "," ","CABALFIN","LOUELLA","G.","Public Health Nurse","","",""
"DOH000000000001588","1588","KAHIRUPAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","KAHIRUPAN","063022197","5000","+63 333384756"," "," "," "," "," ","SARCITA","JANET"," ","Rural Health Midwife","","",""
"DOH000000000001589","1589","MARCELO H. DEL PILAR BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","MARCELO H. DEL PILAR","063022106","5000"," "," "," "," "," "," ","TAN","JOIE ANN"," ","Public Health Nurse","","",""
"DOH000000000001606","1606","JALAUD NORTE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ZARRAGA","063047000","JALAUD NORTE","063047011","5004","+63 335254377","","","","","","ZARAGOZA","MARY COLEEN","FERRER","Rural Health Midwife","","",""
"DOH000000000001649","1649","SAN NICOLAS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","GUIMARAS","067900000","BUENAVISTA","067901000","SAN NICOLAS","067901028","5044","","","","","","","NOBLE","SUSAN","G.","Rural Health Midwife","","",""
"DOH000000000001765","1765","GRANADA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","CARLES","063014000","GRANADA","063014022","5019","","","","","","","RIMBAO","LY-ANN","TUOAZ","Rural Health Midwife","","",""
"DOH000000000001785","1785","DUMARAO RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","DUMARAO","061904000","POBLACION ILAYA","061904029","5812","+63 366510397","","","dumaraoruralhealthunit@yahoo.com","","","FUENTES","MARIDEL","PANIQUE","Municipal Health Officer","","",""
"DOH000000000023591","23591","BAYBAY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","ROXAS CITY (Capital)","061914000","BAYBAY","061914019","5800","","","","","","","RENDON","SUZETTE","H.","Rural Health Midwife","","",""
"DOH000000000001792","1792","SAN ENRIQUE RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","458 STREET","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SAN ENRIQUE","064525000","POBLACION","064525006","6104","","","","sanenriquerhu@gmail.com","","","TALAM","NIKKI","T.","Municipal Health Officer","","",""
"DOH000000000001793","1793","ILOG RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ILOG","064513000","BARANGAY I (POB.)","064513014","6109","","","","","","","NILLOS","BIEN ELI","P.","Rural Health Midwife","","",""
"DOH000000000001795","1795","BITO-ON ILAYA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","CUARTERO","061901000","BITO-ON ILAYA","061901008","5811","","","","","","","LAPATING","BETTY","L.","Rural Health Midwife","","",""
"DOH000000000023600","23600","BANAGO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","BACOLOD CITY (Capital)","064501000","BANAGO","064501003","6100","+63 344418591","","","","","","DEOCAMPO","ROSALIE","","Rural Health Physician","","",""
"DOH000000000001815","1815","CAPIZ EMMANUEL HOSPITAL, INC.","","","","Hospital","Private","","","ROXAS AVENUE","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","ROXAS CITY (Capital)","061914000","","","5800","+63 366210443","","+63 366214761","","","","MANGANA","MELVIN","M.","Chief of Hospital","With License","Level 2","100"
"DOH000000000001822","1822","NEW LUCENA RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","DON EPEFANI SONZA AVENUE","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","NEW LUCENA","063032000","POBLACION","063032022","5005","+63 333300191","","+63 333300191","mhonewlucena@gmail.co","","","REALA","MA. CRISTINA","SOLINAP","Municipal Health Officer","","",""
"DOH000000000001836","1836","TABU BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ILOG","064513000","TABU","064513016","6109","","","","","","","DIGNOS","DAISY","T.","Rural Health Midwife","","",""
"DOH000000000001849","1849","LUCERO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","JAMINDAN","061906000","LUCERO","061906018","5808","","","","","","","VACARO","HAZZINATH","V.","Rural Health Midwife","","",""
"DOH000000000001853","1853","CABUBUGAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","GUIMBAL","063020000","CABUBUGAN","063020014","5022","","","","","","","GALENO","VIOLETA","","Rural Health Midwife","","",""
